,Date,Count-Crashes,Count-Fatalities,text_x,Low,High,Precipitation,snow,snowdepth,windgust,windspeed,cloudcover,conditions,description,Sum_Crashes,Sum_Fatalities,text_y
328,2016-11-23,0.0,0,,33.1,52.7,0.26,0.82,0.82,43.3,27.8,0.703,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,,,Partly cloudy throughout the day with snow.
329,2016-11-24,0.0,0,,30.4,42.8,0.01,0.49,1.31,0.0,12.4,0.341,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,,,Partly cloudy throughout the day with snow.
330,2016-11-25,0.0,0,,30.2,51.0,0.0,0.02,0.79,29.8,18.2,0.32799999999999996,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
331,2016-11-26,0.0,0,,40.7,55.9,0.0,0.0,0.57,31.1,21.2,0.813,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
332,2016-11-27,0.0,0,...WINTER STORM WATCH REMAINS IN EFFECT FROM LATE TONIGHT THROUGH MONDAY EVENING...  * AFFECTED AREA...THE CACHE VALLEY...THE WASATCH FRONT AND THE    WASATCH MOUNTAIN VALLEYS.  * SNOW ACCUMULATIONS...4 TO 8 INCHES...EXCEPT 6 TO 12 INCHES   BENCHES AND MOUNTAIN VALLEYS.  * TIMING...PERIODS OF MODERATE TO HEAVY SNOW WILL DEVELOP MONDAY   MORNING AND CONTINUE INTO MONDAY EVENING.  * IMPACTS...WINTER DRIVING CONDITIONS CAN BE EXPECTED ACROSS AREA   ROADWAYS FOR MUCH OF THE DAY ON MONDAY. THERE IS THE POTENTIAL   FOR THE MONDAY MORNING AND EVENING COMMUTES TO BE SIGNIFICANTLY   IMPACTED.,36.6,48.5,0.02,2.42,1.43,33.3,20.7,0.904,"Snow, Overcast",Cloudy skies throughout the day with snow.,,,Cloudy skies throughout the day with snow.
333,2016-11-28,0.0,0,...WINTER STORM WARNING REMAINS IN EFFECT UNTIL 11 PM MST THIS EVENING...  * AFFECTED AREA...THE WASATCH FRONT ALONG WITH THE CACHE AND    WASATCH MOUNTAIN VALLEYS.  * SNOW ACCUMULATIONS...3 TO 6 INCHES ALONG THE VALLEY FLOORS OF    THE WASATCH FRONT AS WELL AS THE CACHE VALLEY AND THE HEBER    CITY AND PARK CITY AREAS. 6 TO 12 INCHES ALONG MANY OF THE    BENCH AREAS ALONG THE WASATCH FRONT AS WELL AS THE OGDEN    VALLEY.  * TIMING...PERIODS OF MODERATE TO HEAVY SNOW WILL DEVELOP EARLY   THIS MORNING AND CONTINUE INTO EARLY EVENING. LAKE EFFECT SNOW   TONIGHT COULD GENERATE SIGNIFICANT ADDITIONAL ACCUMULATIONS   THROUGH WESTERN SALT LAKE AND NORTHERN UTAH COUNTIES ALONG WITH   THE TOOELE VALLEY.  * IMPACTS...WINTER DRIVING CONDITIONS CAN BE EXPECTED ACROSS ALL   AREA ROADWAYS TODAY. BOTH THE MORNING AND EVENING COMMUTES WILL   BE SIGNIFICANTLY IMPACTED.,30.7,36.8,0.32,2.56,3.99,33.4,21.3,0.873,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,,,Partly cloudy throughout the day with snow.
334,2016-11-29,0.0,0,,25.3,36.7,0.01,1.12,5.12,26.4,9.2,0.753,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,,,Partly cloudy throughout the day with early morning snow.
335,2016-11-30,0.0,0,,25.7,35.9,0.0,0.0,4.17,0.0,12.8,0.74,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
336,2016-12-01,0.0,0,,30.6,35.6,0.02,0.0,3.35,0.0,8.2,0.961,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,,,Cloudy skies throughout the day with rain in the morning and afternoon.
337,2016-12-02,0.0,0,,24.9,35.6,0.0,0.0,3.11,0.0,11.2,0.332,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
338,2016-12-03,0.0,0,,24.7,34.7,0.0,0.12,3.1,0.0,11.0,0.8959999999999999,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
339,2016-12-04,0.0,0,,26.9,43.9,0.0,0.09,3.12,0.0,15.7,0.72,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
340,2016-12-05,0.0,0,,27.6,47.3,0.02,0.31,3.33,35.6,29.3,0.752,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,,,Partly cloudy throughout the day with morning snow.
341,2016-12-06,1.0,1,,21.5,31.7,0.0,0.02,2.85,0.0,11.0,0.715,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
342,2016-12-07,0.0,0,,19.8,27.9,0.0,0.01,2.2,0.0,12.4,0.5529999999999999,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
343,2016-12-08,0.0,0,...WINTER WEATHER ADVISORY REMAINS IN EFFECT FROM 3 PM THIS AFTERNOON TO NOON MST FRIDAY...  * AFFECTED AREA...THE RUSH VALLEY AND SOUTHERN AND WESTERN   PORTIONS OF THE SALT LAKE VALLEY. THIS ADVISORY DOES NOT INCLUDE   THE TOOELE VALLEY...AND THE IMMEDIATE SALT LAKE CITY AREA.  * SNOW ACCUMULATIONS...2 TO 4 INCHES.  * TIMING...SNOW WILL DEVELOP THIS AFTERNOON AND CONTINUE HEAVY AT   TIMES THROUGH FRIDAY MORNING BEFORE TAPERING OFF.  * IMPACTS...OCCASIONAL WINTER DRIVING CONDITIONS CAN BE EXPECTED   ACROSS ALL ROUTES IN THE SOUTHERN PORTIONS OF THE SALT LAKE   VALLEY AND RUSH VALLEY BEGINNING THIS AFTERNOON...AND CONTINUING   INTO FRIDAY. THIS INCLUDES THE EVENING AND FRIDAY MORNING   COMMUTES.,19.7,29.7,0.0,0.42,2.24,0.0,11.2,0.794,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
344,2016-12-09,0.0,0,,28.9,42.7,0.01,0.0,2.13,0.0,10.1,0.93,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,,,Cloudy skies throughout the day with morning rain.
345,2016-12-10,0.0,0,,32.4,48.5,0.61,0.0,2.0,19.7,18.8,0.975,"Rain, Overcast",Cloudy skies throughout the day with rain.,,,Cloudy skies throughout the day with rain.
346,2016-12-11,0.0,0,,33.0,44.6,0.1,2.8,3.15,0.0,10.2,0.795,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,,,Partly cloudy throughout the day with early morning snow.
347,2016-12-12,0.0,0,,28.9,42.9,0.0,0.0,3.15,0.0,9.1,0.52,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
348,2016-12-13,1.0,1,,27.9,38.7,0.0,0.21,3.15,0.0,11.3,0.773,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
349,2016-12-14,0.0,0,,30.8,35.8,0.06,0.13,0.64,0.0,10.1,0.9740000000000001,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.,,,Cloudy skies throughout the day with snow in the morning and afternoon.
350,2016-12-15,0.0,0,,32.1,56.2,0.0,3.74,3.94,38.6,25.5,0.9520000000000001,Overcast,Cloudy skies throughout the day.,,,Cloudy skies throughout the day.
351,2016-12-16,0.0,0,,30.7,52.5,0.34,1.47,5.12,49.4,29.8,0.9359999999999999,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,,,Cloudy skies throughout the day with a chance of snow throughout the day.
352,2016-12-17,0.0,0,,19.0,28.8,0.01,0.19,0.93,33.3,23.0,0.825,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,,,Partly cloudy throughout the day with afternoon snow.
353,2016-12-18,0.0,0,,14.9,25.8,0.0,0.0,0.82,0.0,10.1,0.44299999999999995,Partially cloudy,Becoming cloudy in the afternoon.,,,Becoming cloudy in the afternoon.
354,2016-12-19,0.0,0,,15.7,29.5,0.0,0.0,0.46,0.0,10.4,0.5429999999999999,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
355,2016-12-20,0.0,0,,23.8,37.7,0.0,0.98,0.84,0.0,12.3,0.8340000000000001,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
356,2016-12-21,1.0,1,,29.6,34.9,0.03,0.43,0.74,0.0,10.8,0.902,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,,,Cloudy skies throughout the day with morning snow.
357,2016-12-22,0.0,0,,26.9,33.0,0.0,0.0,0.66,24.2,5.4,0.7759999999999999,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
358,2016-12-23,0.0,0,...WINTER STORM WARNING IN EFFECT FROM 8 PM THIS EVENING TO 4 AM MST MONDAY...  THE NATIONAL WEATHER SERVICE IN SALT LAKE CITY HAS ISSUED A WINTER STORM WARNING FOR HEAVY SNOW AND GUSTY WINDS...WHICH IS IN EFFECT FROM 8 PM THIS EVENING TO 4 AM MST MONDAY. THE WINTER STORM WATCH IS NO LONGER IN EFFECT.  * AFFECTED AREA...THE WEST DESERT...CACHE VALLEY...WASATCH   FRONT...WASATCH BACK...SOUTHWEST WYOMING...WESTERN UINTA   BASIN...CASTLE COUNTRY...WEST CENTRAL...SOUTHWEST AND SOUTH   CENTRAL UTAH...THE SANPETE AND SEVIER VALLEYS.  * SNOW ACCUMULATIONS...VALLEYS WILL LIKELY SEE 4-8 INCHES OF   SNOW...WITH 10 TO 16 INCHES BENCHES AND WASATCH BACK.  * TIMING...VALLEY RAIN AND SNOW WILL DEVELOP TONIGHT...BECOMING   MORE WIDESPREAD AND HEAVY AT TIMES TOMORROW. PRECIPITATION WILL   SWITCH TO SNOW BY TOMORROW EVENING ACROSS ALL VALLEYS...BEFORE   TAPERING OFF SUNDAY.  * SNOW LEVELS...4500 TO 5500 FEET MOST AREAS THIS EVENING THROUGH   TOMORROW...LOWERING TO VALLEY FLOOR TOMORROW EVENING.,26.7,39.3,0.05,1.01,1.22,0.0,13.6,0.8190000000000001,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,,,Partly cloudy throughout the day with snow.
359,2016-12-24,0.0,0,...WINTER STORM WARNING REMAINS IN EFFECT UNTIL 4 AM MST MONDAY...  * AFFECTED AREA...THE WASATCH FRONT...WASATCH MOUNTAIN VALLEYS...    CACHE VALLEY...ALONG WITH NORTHWEST UTAH AND SOUTHWEST    WYOMING.  * SNOW ACCUMULATIONS...GENERALLY VALLEYS WILL SEE 4 TO 8 INCHES   OF SNOW... WITH 8 TO 16 INCHES BENCHES AND WASATCH BACK.  * TIMING...VALLEY RAIN AND SNOW WILL BECOME MORE WIDESPREAD   THROUGH THE DAY. PRECIPITATION WILL SWITCH TO ALL SNOW BY THIS   EVENING ACROSS ALL VALLEYS. THE PERIOD OF HEAVIEST SNOW IS   EXPECTED TO OCCUR FROM THIS EVENING INTO TOMORROW MORNING. SNOW   WILL SLOWLY TAPER OFF TOMORROW.  * SNOW LEVELS...5000 TO 6000 FEET MOST AREAS TODAY...LOWERING TO   VALLEY FLOORS THIS EVENING.  * IMPACTS...SIGNIFICANT TRAVEL IMPACTS ARE LIKELY BEGINNING THIS   AFTERNOON ON THE BENCHES...CONTINUING THROUGH THE HOLIDAY   WEEKEND STARTING THIS EVENING EVERYWHERE. THOSE PLANNING TRAVEL   DURING THIS TIME ARE ENCOURAGED TO ADJUST TRAVEL PLANS IF   POSSIBLE...PLAN FOR WINTER DRIVING CONDITIONS... AND CARRY A   WINTER SURVIVAL KIT CONSISTING OF WARM CLOTHES AND BLANKETS...   EXTRA FOOD...WATER...FLASHLIGHT AND BATTERIES.,32.9,46.6,0.3,5.67,5.23,30.0,16.0,0.956,"Snow, Overcast",Cloudy skies throughout the day with snow.,,,Cloudy skies throughout the day with snow.
360,2016-12-25,1.0,1,...WINTER STORM WARNING REMAINS IN EFFECT UNTIL 4 AM MST MONDAY...  * AFFECTED AREA...THE WASATCH FRONT...WASATCH MOUNTAIN VALLEYS...   CACHE VALLEY...ALONG WITH NORTHWEST UTAH AND SOUTHWEST WYOMING.  * SNOW ACCUMULATIONS...WASATCH FRONT VALLEYS WILL MOSTLY SEE 3 TO   6 INCHES OF NEW SNOW...WITH 6 TO 12 INCHES BENCHES AND WASATCH   BACK. SOUTHWEST WYOMING WILL GET 3 TO 6 INCHES.  * TIMING...SNOW WILL BE HEAVY AT TIMES THROUGH THIS MORNING. SNOW   WILL SLOWLY TAPER OFF THIS AFTERNOON...LINGERING TONIGHT NORTH   OF SALT LAKE CITY.  * WINDS...GUSTY NORTHWEST WINDS GUSTING UP TO 50 MPH ACROSS THE   WEST DESERT WILL CAUSE REDUCED VISIBILITIES IN BLOWING AND   DRIFTING SNOW.  * IMPACTS...SIGNIFICANT TRAVEL IMPACTS ARE LIKELY THROUGH AT LEAST   MIDDAY. THOSE PLANNING TRAVEL DURING THIS TIME ARE ENCOURAGED   TO ADJUST TRAVEL PLANS IF POSSIBLE... PLAN FOR WINTER DRIVING   CONDITIONS... AND CARRY A WINTER SURVIVAL KIT CONSISTING OF WARM   CLOTHES AND BLANKETS... EXTRA FOOD... WATER...FLASHLIGHT AND   BATTERIES.,17.8,30.8,0.45,4.4,9.22,32.2,24.2,0.7929999999999999,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,,,Partly cloudy throughout the day with a chance of snow throughout the day.
361,2016-12-26,0.0,0,,7.0,25.9,0.0,0.87,10.09,0.0,6.9,0.46399999999999997,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
362,2016-12-27,0.0,0,,6.0,24.4,0.0,0.0,8.66,0.0,13.3,0.705,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
363,2016-12-28,0.0,0,,19.3,31.9,0.0,0.0,7.48,0.0,9.9,0.578,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
364,2016-12-29,0.0,0,,10.0,29.2,0.0,0.0,6.38,0.0,7.3,0.278,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
365,2016-12-30,0.0,0,,11.8,23.2,0.0,0.0,5.88,0.0,7.9,0.757,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
366,2016-12-31,0.0,0,,19.5,24.0,0.0,0.0,5.55,0.0,5.7,0.956,Overcast,Cloudy skies throughout the day.,,,Cloudy skies throughout the day.
367,2017-01-01,0.0,0,,20.7,26.8,0.0,2.14,7.2,0.0,12.1,0.941,Overcast,Cloudy skies throughout the day.,,,Cloudy skies throughout the day.
368,2017-01-02,0.0,0,...WINTER WEATHER ADVISORY IN EFFECT UNTIL 11 AM MST THIS MORNING...  THE NATIONAL WEATHER SERVICE IN SALT LAKE CITY HAS ISSUED A WINTER WEATHER ADVISORY FOR SNOW...WHICH IS IN EFFECT UNTIL 11 AM MST THIS MORNING.  * AFFECTED AREA...THE SALT LAKE AN TOOELE VALLEYS AND THE THE   WASATCH MOUNTAIN VALLEYS.  * SNOW ACCUMULATIONS...GENERALLY 1 TO 4 INCHES WITH LOCALLY   GREATER AMOUNTS...MAINLY ALONG THE EAST SALT LAKE BENCH AND   WASATCH BACK.   * TIMING...SNOW WILL INCREASE IN AREAL COVERAGE AND INTENSITY   OVERNIGHT. WIDESPREAD SNOW EARLY MONDAY WILL BEGIN TO TAPER OFF   ACROSS THE TOOELE AND WESTERN SALT LAKE VALLEY. ACCUMULATING   SNOWS SHOULD END MOST AREAS BY LATE MONDAY MORNING.  * IMPACTS...SNOW PACKED ROADS WILL PRODUCE HAZARDOUS WINTER   DRIVING CONDITIONS THROUGH MUCH OF MONDAY MORNING. ALL MAJOR   ROUTES WILL BE IMPACTED. ALLOW FOR EXTRA TIME FOR THE MORNING   COMMUTE. ,19.7,27.8,0.25,2.41,9.12,0.0,13.2,0.745,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,,,Partly cloudy throughout the day with snow.
369,2017-01-03,0.0,0,,18.9,26.3,0.02,1.51,10.64,0.0,10.8,0.6890000000000001,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,,,Partly cloudy throughout the day with early morning snow.
370,2017-01-04,0.0,0,...WINTER STORM WARNING REMAINS IN EFFECT UNTIL 11 AM MST THURSDAY...  * AFFECTED AREA...THE CENTRAL AND SOUTHERN WASATCH FRONT.  * SNOW ACCUMULATIONS...2 TO 5 INCHES WITH HIGHER AMOUNTS POSSIBLE   OF THE BENCHES.  * TIMING...SNOW EARLY THIS MORNING WILL LIKELY MIX WITH OR CHANGE   TO RAIN THIS MORNING. ANY RAIN WILL CHANGE BACK SNOW THIS   EVENING. SNOW WILL BECOME HEAVY AT TIMES TONIGHT INTO EARLY   THURSDAY BEFORE DIMINISHING LATE THURSDAY MORNING.  * IMPACTS...WINTER DRIVING CONDITIONS WILL BECOME WIDESPREAD CAN   BE EXPECTED TONIGHT AND PERSIST INTO THURSDAY MORNING. THE   THURSDAY MORNING COMMUTE WILL BE ESPECIALLY IMPACTED. TRAVELERS   SHOULD ALLOW FOR EXTRA TIME TO REACH THEIR DESTINATIONS.,23.9,40.7,0.17,1.2,9.07,31.7,23.2,0.713,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,,,Partly cloudy throughout the day with late afternoon snow.
371,2017-01-05,0.0,0,,4.3,23.0,0.19,0.72,9.79,26.4,15.2,0.604,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,,,Partly cloudy throughout the day with early morning snow.
372,2017-01-06,0.0,0,,0.1,14.9,0.0,0.0,9.47,31.1,9.0,0.14300000000000002,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
373,2017-01-07,0.0,0,,-4.0,18.7,0.01,0.23,8.61,0.0,9.4,0.614,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,,,Partly cloudy throughout the day with late afternoon snow.
374,2017-01-08,0.0,0,...WINTER WEATHER ADVISORY IN EFFECT UNTIL 4 PM MST THIS AFTERNOON...  THE NATIONAL WEATHER SERVICE IN SALT LAKE CITY HAS ISSUED A WINTER WEATHER ADVISORY FOR SNOW AND FREEZING RAIN...WHICH IS IN EFFECT UNTIL 4 PM MST THIS AFTERNOON.  * AFFECTED AREA...SALT LAKE AND TOOELE VALLEY...SOUTHERN WASATCH   FRONT AND WEST CENTRAL UTAH.  * SNOW ACCUMULATIONS...UP TO 2 INCHES.  * ICE ACCUMULATIONS...UP TO A TENTH OF AN INCH.  * TIMING...SNOW EARLY THIS MORNING WILL TRANSITION TO A PERIOD OF   FREEZING RAIN FROM SUNRISE THROUGH THE EARLY AFTERNOON   HOURS...BEFORE BECOMING RAIN AS TEMPERATURES WARM.  * IMPACTS...ICY ROADS ARE POSSIBLE THROUGH MID AFTERNOON. THOSE   PLANNING TRAVEL SHOULD CONSIDER BRINGING A WINTER SURVIVAL KIT   INCLUDING HEAVY BLANKETS... CLOTHING... ALONG WITH EXTRA FOOD...   WATER... FLASHLIGHT AND BATTERIES.,17.2,49.5,0.09,0.14,8.63,33.3,24.2,0.8029999999999999,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,,,Partly cloudy throughout the day with snow in the morning and afternoon.
375,2017-01-09,1.0,1,,35.0,49.7,0.09,0.0,6.51,42.5,26.4,0.6970000000000001,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,,,Partly cloudy throughout the day with afternoon rain.
376,2017-01-10,0.0,0,,34.9,45.7,0.0,0.25,4.08,48.0,26.2,0.708,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
377,2017-01-11,0.0,0,,33.9,44.6,0.18,6.37,7.09,41.2,30.3,0.7090000000000001,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,,,Partly cloudy throughout the day with snow in the morning and afternoon.
378,2017-01-12,0.0,0,,29.9,34.8,0.06,0.0,0.0,19.7,8.8,0.84,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,,,Partly cloudy throughout the day with a chance of rain throughout the day.
379,2017-01-13,0.0,0,,28.2,36.7,0.0,0.0,0.0,31.1,8.7,0.778,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
380,2017-01-14,0.0,0,,29.0,33.8,0.0,0.0,0.0,18.3,8.8,0.9009999999999999,Overcast,Cloudy skies throughout the day.,,,Cloudy skies throughout the day.
381,2017-01-15,0.0,0,,26.7,30.7,0.0,3.99,3.99,30.0,9.0,0.826,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
382,2017-01-16,0.0,0,,21.6,29.6,0.0,0.05,4.04,0.0,12.2,0.5720000000000001,Partially cloudy,Clearing in the afternoon.,,,Clearing in the afternoon.
383,2017-01-17,0.0,0,,18.7,29.9,0.0,2.0,5.91,0.0,8.5,0.155,Clear,Clear conditions throughout the day.,,,Clear conditions throughout the day.
384,2017-01-18,0.0,0,,19.7,30.7,0.0,0.0,0.0,0.0,14.6,0.282,Partially cloudy,Partly cloudy throughout the day.,,,Partly cloudy throughout the day.
385,2017-01-19,0.0,0,,25.8,34.9,0.13,9.84,9.84,0.0,9.2,0.871,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,,,Partly cloudy throughout the day with snow in the morning and afternoon.
386,2017-01-20,0.0,0,...DENSE FOG ADVISORY REMAINS IN EFFECT UNTIL 10 AM MST THIS MORNING...  * AFFECTED AREA...THE SALT LAKE AND TOOELE VALLEYS AS WELL AS    THE NORTHERN WASATCH FRONT....WINTER WEATHER ADVISORY IN EFFECT UNTIL 5 PM MST SATURDAY...  THE NATIONAL WEATHER SERVICE IN SALT LAKE CITY HAS ISSUED A WINTER WEATHER ADVISORY FOR SNOW...WHICH IS IN EFFECT UNTIL 5 PM MST SATURDAY.  * AFFECTED AREA...THE WASATCH FRONT FROM THE IDAHO BORDER SOUTH TO   THE NEPHI AREA...THE CACHE VALLEY...AND THE WASATCH MOUNTAIN   VALLEYS.  * SNOW ACCUMULATIONS...GENERALLY 2 TO 5 INCHES ALONG THE WASATCH   FRONT WITH THE GREATEST ACCUMULATIONS ALONG THE BENCHES AND FROM   THE SALT LAKE CITY AREA SOUTH. FOR THE CACHE VALLEY   ACCUMULATIONS WILL RANGE BETWEEN 1 AND 4 INCHES. THE WASATCH   MOUNTAIN VALLEYS WILL SEE BETWEEN 2 AND 6 INCHES  * TIMING...ACCUMULATING SNOWS WILL BEGIN AROUND MIDNIGHT AND   CONTINUE HEAVY AT TIMES THROUGH SATURDAY MORNING. SNOW WILL   GRADUALLY TAPER OFF SATURDAY AFTERNOON.   * IMPACTS...SIGNIFICANT TRAVEL IMPACTS ARE ANTICIPATED FOR LATE   TONIGHT THROUGH SATURDAY MORNING. ROAD SURFACES INITIALLY WILL   REMAIN WET...FOLLOWED BY ACCUMULATING SNOWS BY LATE TONIGHT AND   CONTINUING THROUGH THE MORNING HOURS. ROAD SURFACE IN THE CACHE   VALLEY AND THE WASATCH MOUNTAIN VALLEYS MAY SEE ROAD SNOW   THROUGH THE AFTERNOON.   * VISIBILITIES...LESS THAN ONE QUARTER MILE...AND LOCALLY LESS   THAN 200 FEET.  * TIMING...CONTINUING THROUGH SUNRISE BEFORE THE FOG GRADUALLY   DISSIPATES DURING THE MORNING HOURS.  * IMPACTS...DENSE FOG WILL GREATLY REDUCE VISIBILITY ACROSS THE   AREA. SNOW GRAINS FALLING OUT OF THIS FOG WILL ALSO RESULT IN   AREAS OF SLICK ROADWAYS...PARTICULARLY ALONG SECONDARY STREETS.   USE CAUTION WHEN DRIVING THIS MORNING...AND ALLOW PLENTY OF   DISTANCE.,29.1,41.7,0.01,2.97,9.84,23.0,17.8,0.6629999999999999,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,,,Partly cloudy throughout the day with morning snow.
387,2017-01-21,1.0,1,...WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL 5 PM MST THIS AFTERNOON...  * AFFECTED AREA...THE WASATCH FRONT FROM THE IDAHO BORDER SOUTH    TO THE NEPHI AREA...THE CACHE VALLEY...AND THE WASATCH    MOUNTAIN VALLEYS.  * SNOW ACCUMULATIONS...AN ADDITIONAL 1-4 INCHES OF   SNOW...POTENTIAL HIGHER AMOUNTS ON THE BENCHES.  * TIMING...SNOW WILL CONTINUE HEAVY AT TIMES THROUGH THE MORNING   BEFORE GRADUALLY TAPERING OFF LATER THIS AFTERNOON.  * IMPACTS...SIGNIFICANT TRAVEL IMPACTS ARE ANTICIPATED FOR THIS   MORNING. ROAD SURFACES IN THE CACHE VALLEY AND THE WASATCH   MOUNTAIN VALLEYS MAY SEE ROAD SNOW THROUGH THIS AFTERNOON.,30.7,35.6,0.48,3.48,7.07,0.0,11.9,0.705,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,,,Partly cloudy throughout the day with a chance of snow throughout the day.
388,2017-01-22,0.0,0,,27.1,37.7,0.02,1.01,8.08,32.3,21.7,0.653,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,,,Partly cloudy throughout the day with afternoon snow.
389,2017-01-23,0.0,0,...WINTER WEATHER ADVISORY IN EFFECT UNTIL 10 PM MST THIS EVENING...  THE NATIONAL WEATHER SERVICE IN SALT LAKE CITY HAS ISSUED A WINTER WEATHER ADVISORY FOR SNOW...WHICH IS IN EFFECT UNTIL 10 PM MST THIS EVENING.  * AFFECTED AREA...THE SALT LAKE AND TOOELE VALLEYS.  * SNOW ACCUMULATIONS...1-3 INCHES WITH LOCALLY HIGHER AMOUNTS ON   THE BENCHES.  * TIMING...SNOW WILL INCREASE THIS AFTERNOON ESPECIALLY AFTER 2 PM   BEHIND THE COLD FRONT. SNOW WILL REMAIN HEAVY AT TIMES INTO THIS   EVENING BEFORE TAPERING.  * SNOW LEVELS...FALLING TO THE VALLEY FLOOR THIS AFTERNOON.  * WINDS...WEST- NORTHWEST WINDS 15 - 25 MPH THIS AFTERNOON   GRADUALLY TAPERING INTO THE EVENING HOURS.  * IMPACTS...SNOWFALL IS EXPECTED TO IMPACT THE EVENING COMMUTE   ACROSS THE SALT LAKE METRO AREA AND TOOELE VALLEY. AREA ROADWAYS   ARE EXPECTED TO SEE RAPID ACCUMULATIONS MID-AFTERNOON INTO THE   EARLY EVENING HOURS.,31.6,39.5,0.14,0.0,7.76,37.3,24.8,0.711,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,,,Partly cloudy throughout the day with rain.
