EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
893052,SALT LAKE CO.,GARFIELD,05/30/2020,1335,Thunderstorm Wind,52.00, ,0,0,0,0,UT,MST-7,MG,148312,C,35,SLC,0,0,Mesonet, , , ,2,W,2,W,GARFIELD,05/30/2020,1335,40.73,-112.2,40.73,-112.2,"A sensor at the Great Salt Lake Marina recorded a peak wind gust of 60 mph.","Afternoon thunderstorms developed across northern Utah and produced strong downburst winds.",248
893065,SALT LAKE CO.,BUENA VISTA,05/30/2020,1624,Thunderstorm Wind,50.00, ,0,0,0,0,UT,MST-7,MG,148312,C,35,SLC,0,0,ASOS, , , ,1,E,1,E,BUENA VISTA,05/30/2020,1624,40.77,-111.97,40.77,-111.97,"A peak wind gusts of 58 mph was recorded by a sensor at Salt Lake City International Airport.","Afternoon thunderstorms developed across northern Utah and produced strong downburst winds.",249
893069,SALT LAKE CO.,DALTON,05/30/2020,1630,Thunderstorm Wind,51.00, ,0,0,0,0,UT,MST-7,MG,148312,C,35,SLC,0,0,Mesonet, , , ,1,SW,1,SW,DALTON,05/30/2020,1630,40.56,-112.06,40.56,-112.06,"The Trans-Jordan Landfill sensor recorded a peak wind gust of 59 mph.","Afternoon thunderstorms developed across northern Utah and produced strong downburst winds.",250
899916,SALT LAKE CO.,NASH,06/05/2020,1718,Thunderstorm Wind,53.00, ,0,0,0,0,UT,MST-7,MG,149304,C,35,SLC,0,0,Official NWS Observations, , , ,1,ESE,1,ESE,NASH,06/05/2020,1718,40.46,-111.9,40.46,-111.9,"The Bluffdale 3 ESE station recorded a peak wind gust of 61 mph.","Severe thunderstorms developed across Utah as a potent storm system moved across the Great Basin.",251
899917,SALT LAKE CO.,FT DOUGLAS,06/05/2020,1718,Thunderstorm Wind,51.00, ,0,0,0,0,UT,MST-7,MG,149304,C,35,SLC,0,0,Official NWS Observations, , , ,2,WNW,2,WNW,FT DOUGLAS,06/05/2020,1718,40.79,-111.86,40.79,-111.86,"The Salt Lake City 1 NNE station recorded a peak wind gust of 59 mph.","Severe thunderstorms developed across Utah as a potent storm system moved across the Great Basin.",252
899919,SALT LAKE CO.,SUGAR HOUSE,06/05/2020,1740,Thunderstorm Wind,54.00, ,0,0,0,0,UT,MST-7,MG,149304,C,35,SLC,0,0,Mesonet, , , ,2,SW,2,SW,SUGAR HOUSE,06/05/2020,1740,40.73,-111.77,40.73,-111.77,"The Sugarhouse 2 E sensor recorded a peak wind gust of 62 mph.","Severe thunderstorms developed across Utah as a potent storm system moved across the Great Basin.",253
899920,SALT LAKE CO.,FT DOUGLAS,06/05/2020,1749,Thunderstorm Wind,59.00, ,0,0,0,0,UT,MST-7,MG,149304,C,35,SLC,0,0,Mesonet, , , ,2,WNW,2,WNW,FT DOUGLAS,06/05/2020,1749,40.79,-111.86,40.79,-111.86,"The Salt Lake City 1 NNE sensor recorded a peak wind gust of 68 mph.","Severe thunderstorms developed across Utah as a potent storm system moved across the Great Basin.",254
899923,SALT LAKE CO.,SALTAIR,06/05/2020,1805,Thunderstorm Wind,54.00, ,0,0,0,0,UT,MST-7,MG,149304,C,35,SLC,0,0,Mesonet, , , ,2,SW,2,SW,SALTAIR,06/05/2020,1805,40.75,-112.13,40.75,-112.13,"The Magna 4 NW sensor recorded a peak wind gust of 62 mph.","Severe thunderstorms developed across Utah as a potent storm system moved across the Great Basin.",255
899942,SALT LAKE CO.,HUNTER,06/07/2020,910,Hail,0.75, ,0,0,0,0,UT,MST-7, ,149309,C,35,SLC,0,0,Public, , , ,1,ESE,1,ESE,HUNTER,06/07/2020,910,40.69,-112.01,40.69,-112.01,"Penny-sized hail was reported.","Thunderstorms produced hail and heavy rain across portions of the Wasatch Front.",256
899943,SALT LAKE CO.,SALT LAKE NO TWO ARP,06/07/2020,915,Hail,0.88, ,0,0,0,0,UT,MST-7, ,149309,C,35,SLC,0,0,Public, , , ,2,NNW,2,NNW,SALT LAKE NO TWO ARP,06/07/2020,915,40.65,-112.01,40.65,-112.01,"Nickel-sized hail was reported.","Thunderstorms produced hail and heavy rain across portions of the Wasatch Front.",257
906199,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,06/28/2020,1420,High Wind,58.00, ,0,0,0,0,UT,MST-7,MG,150301,Z,5,SLC,0,0,Mesonet, , , , , , , , ,06/28/2020,2120, , , , ,"Peak wind gusts recorded included 67 mph at the U.S. Army Dugway Proving Ground Tower Grid and Camel Back Mountain sensors. Other peak wind gusts recorded included 66 mph by the I-80 at MP 2 Tripod sensor and 65 mph by the Salt Flats sensor.","A strong storm system brought high winds across most of western Utah, which resulted in widespread damaging wind gusts, as well as dangerous fire weather conditions.",258
906183,SALT LAKE CO.,MAGNA,06/28/2020,1525,Thunderstorm Wind,50.00, ,0,0,0,0,UT,MST-7,EG,150301,C,35,SLC,0,0,Broadcast Media, , , ,1,N,1,N,MAGNA,06/28/2020,1525,40.71,-112.1,40.71,-112.1,"A large tree, 2 feet in diameter, was uprooted in Magna.","A strong storm system brought high winds across most of western Utah, which resulted in widespread damaging wind gusts, as well as dangerous fire weather conditions.",259
908043,SALT LAKE CO.,GARFIELD,07/27/2020,1730,Thunderstorm Wind,52.00, ,0,0,0,0,UT,MST-7,EG,150594,C,35,SLC,0,0,Mesonet, , , ,2,WNW,2,WNW,GARFIELD,07/27/2020,1730,40.74,-112.2,40.74,-112.2,"A peak wind gust of 60 mph was recorded by the Beach sensor.","A storm system moved across the Great Basin, triggering numerous thunderstorms.",260
921695,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,09/07/2020,1810,High Wind,70.00, ,0,0,0,0,UT,MST-7,MG,152736,Z,5,SLC,0,0,Mesonet, , , , , , , , ,09/08/2020,1640, , , , ,"A peak wind gust of 81 mph was recorded by the U.S. Army Dugway Proving Ground Camel Back Mountain sensor.  Other notable peak wind gusts included 70 mph at Upper Cedar Mountain, 64 mph at Promontory Point, 64 mph at Gunnison Island, 64 mph at I-80 @ mp 29, 61 mph at I-15 @ Tremonton, 61 mph at SR-30 @ Curlew, 60 mph at Rosebud, and 59 mph at I-80 at MP 71 East Delle.","An abnormal weather pattern for September developed, triggering a significant downslope wind event. Based on climatology and previous case study findings, this type of event most commonly occurs during the winter months. Downslope wind events are often confined to areas near canyon mouths, and usually impact only isolated areas with extreme winds. This event broke the mold in terms of both the early fall timing and extensive spatial coverage of the damage. High winds were reported as far south as the Tooele Valley, with high wind reports all along the Interstate 15 corridor stretching north into the Cache Valley. With the trees having their full canopy, the tree damage all along the Wasatch Front was extreme, with an estimated 4,500 trees damaged in Salt Lake County alone. Current estimates put the cost at $8.9 million. The storm led to 1 fatality, 20 direct injuries, and 4 indirect injuries.",261
921696,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,09/08/2020,0,High Wind,84.00, ,0,0,0,0,UT,MST-7,MG,152736,Z,7,SLC,0,0,Mesonet, , , , , , , , ,09/08/2020,1000, , , , ,"A peak wind gust of 97 mph was recorded by the Logan Peak sensor. Other notable peak wind gusts include, 78 mph at Snowbasin - Ogden Peak, 75 mph at Powder Mountain, 74 mph at Big Mountain Pass, 69 mph at SR-16 @ MP1, and 63 mph at SR-30 at MP 124 Laketown. In addition, widespread downed trees were reported at Powder Mountain, on private property along UT-39 north of Causey Reservoir, and at Snowbasin Resort.","An abnormal weather pattern for September developed, triggering a significant downslope wind event. Based on climatology and previous case study findings, this type of event most commonly occurs during the winter months. Downslope wind events are often confined to areas near canyon mouths, and usually impact only isolated areas with extreme winds. This event broke the mold in terms of both the early fall timing and extensive spatial coverage of the damage. High winds were reported as far south as the Tooele Valley, with high wind reports all along the Interstate 15 corridor stretching north into the Cache Valley. With the trees having their full canopy, the tree damage all along the Wasatch Front was extreme, with an estimated 4,500 trees damaged in Salt Lake County alone. Current estimates put the cost at $8.9 million. The storm led to 1 fatality, 20 direct injuries, and 4 indirect injuries.",262
921694,SALT LAKE AND TOOELE VALLEYS (ZONE), ,09/08/2020,505,High Wind,77.00, ,1,12,4300000,0,UT,MST-7,MG,152736,Z,3,SLC,0,0,Mesonet, , , , , , , , ,09/08/2020,1408, , , , ,"A historic downslope wind event impacted the Salt Lake and Tooele Valleys, with the most extensive damage observed across the Salt Lake Valley. A peak wind gust of 89 mph was recorded at The University of Utah Browning Building. Other notable peak wind gusts recorded included 77 mph at Salt Lake City International Airport, 68 mph at the Great Salt Lake Marina, 68 mph in the Salt Lake City Avenues, 67 mph by the Baccus Highway sensor, 67 mph by the I-215 at Olympus Cove sensor, and 59 mph by the Foothill Dr at Mario Capecchi Dr. sensor.  Widespread wind damage, downed trees, and power outages were reported. The Salt Lake Forester estimated more than 1500 trees fell on public land alone, not including private property, during the event.  Many of the trees were 60 to 100 years old. Liberty Park lost 69 trees, and the City Cemetery lost 255 trees. Over 180,000 power outages were reported along the Wasatch Front, with some locations taking days to around a week to have power restored due to the extensive damage. Salt Lake City schools were closed Tuesday through Thursday. The Capitol Complex was closed due to extensive tree damage, as were numerous parks, golf courses and recreation areas. Many COVID-19 testing sites were damaged and had to close, including all University of Utah testing sites. The only know fatality for the event occurred in South Salt Lake, when a 61-year-old truck driver unloading his truck was blown over by the wind, striking his head. In addition, Intermountain Healthcare  reported that 12 patients were treated for wind-related injuries. Damage and cleanup costs for the event tallied $4.3 million.","An abnormal weather pattern for September developed, triggering a significant downslope wind event. Based on climatology and previous case study findings, this type of event most commonly occurs during the winter months. Downslope wind events are often confined to areas near canyon mouths, and usually impact only isolated areas with extreme winds. This event broke the mold in terms of both the early fall timing and extensive spatial coverage of the damage. High winds were reported as far south as the Tooele Valley, with high wind reports all along the Interstate 15 corridor stretching north into the Cache Valley. With the trees having their full canopy, the tree damage all along the Wasatch Front was extreme, with an estimated 4,500 trees damaged in Salt Lake County alone. Current estimates put the cost at $8.9 million. The storm led to 1 fatality, 20 direct injuries, and 4 indirect injuries.",263
921697,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,09/08/2020,630,High Wind,56.00, ,0,0,0,0,UT,MST-7,MG,152736,Z,8,SLC,0,0,Public, , , , , , , , ,09/08/2020,1615, , , , ,"Widespread downed trees were reported along the entire Park City ridgeline from above Canyons Village to Guardsman Pass at Deer Valley. Downed trees continued over the top of Guardsman Pass at Blood Lake and into the upper portion of Big Cottonwood Canyon, where the Redman Campground was closed for a couple days due to removal of downed trees. The Mountain Trails Foundation, that maintains hiking and biking trails in the Park City area, reported a record number of blowdowns, with 80 plus trees reportedly cleared from trails in this area.  A peak wind gust of 65 was recorded by the Alta - MT Baldy sensor.","An abnormal weather pattern for September developed, triggering a significant downslope wind event. Based on climatology and previous case study findings, this type of event most commonly occurs during the winter months. Downslope wind events are often confined to areas near canyon mouths, and usually impact only isolated areas with extreme winds. This event broke the mold in terms of both the early fall timing and extensive spatial coverage of the damage. High winds were reported as far south as the Tooele Valley, with high wind reports all along the Interstate 15 corridor stretching north into the Cache Valley. With the trees having their full canopy, the tree damage all along the Wasatch Front was extreme, with an estimated 4,500 trees damaged in Salt Lake County alone. Current estimates put the cost at $8.9 million. The storm led to 1 fatality, 20 direct injuries, and 4 indirect injuries.",264
929204,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,11/07/2020,1400,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,154234,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,11/08/2020,1900, , , , ,"Snowfall reports included 30 inches at Alta Ski Area, 23 inches at Snowbird, and 18 inches in Provo Canyon.","A vigorous cold front moved through Utah, with strong winds ahead of, with, and behind the front. Some heavy snow followed behind the cold front.",265
930136,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,11/07/2020,1500,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,154234,Z,7,SLC,0,0,SNOTEL, , , , , , , , ,11/08/2020,1000, , , , ,"The Ben Lomond Peak sensor received 2.2 inches of liquid equivalent precipitation, or approximately 29 inches of snow, and the Monte Cristo sensor received 1.6 inches of liquid equivalent precipitation, or approximately 21 inches of snow. Additionally, Snowbasin Resort received 18 inches of snow.","A vigorous cold front moved through Utah, with strong winds ahead of, with, and behind the front. Some heavy snow followed behind the cold front.",266
930137,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,11/13/2020,1100,Winter Storm, , ,0,0,0,0,UT,MST-7, ,154233,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,11/14/2020,400, , , , ,"Snowbird received 19 inches of snow and Alta Ski Area received 14.0 inches of snow. In |addition, a peak wind gust of 99 mph was recorded by the Hidden Peak sensor, while the ALTA - MT BALDY sensor recorded a peak wind gust of 86 mph.","A strong storm system pushed a cold front across northern Utah. Thunderstorms developed along the front, and these storms produced some strong winds. In the wake of the frontal passage, a moist flow kicked off some mountain snows.",267
929165,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,11/13/2020,1200,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,154233,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,11/14/2020,400, , , , ,"Snowbasin Resort received 17 inches of snow, and a Forest Service Utah Avalanche Center official reported 17 inches of snow at Tony Grove. In addition, 10 inches of snow was reported at both Summit Park and 2 miles west of Garden City.","A strong storm system pushed a cold front across northern Utah. Thunderstorms developed along the front, and these storms produced some strong winds. In the wake of the frontal passage, a moist flow kicked off some mountain snows.",268
929158,SALT LAKE CO.,SALT LAKE NO TWO ARP,11/14/2020,110,Thunderstorm Wind,56.00, ,0,0,0,0,UT,MST-7,MG,154233,C,35,SLC,0,0,Mesonet, , , ,3,WNW,3,WNW,SALT LAKE NO TWO ARP,11/14/2020,110,40.63,-112.06,40.63,-112.06,"A peak wind gust of 64 mph was recorded by the Baccus Highway sensor.","A strong storm system pushed a cold front across northern Utah. Thunderstorms developed along the front, and these storms produced some strong winds. In the wake of the frontal passage, a moist flow kicked off some mountain snows.",269
929159,SALT LAKE CO.,TAYLORSVILLE,11/14/2020,110,Thunderstorm Wind,52.00, ,0,0,0,0,UT,MST-7,EG,154233,C,35,SLC,0,0,Broadcast Media, , , ,0,N,0,N,TAYLORSVILLE,11/14/2020,110,40.67,-111.93,40.67,-111.93,"Multiple reports of wind damage associated with a thunderstorm were reported in Taylorsville.  A vinyl fence was damaged, a large tree was uprooted, and large limbs were downed.","A strong storm system pushed a cold front across northern Utah. Thunderstorms developed along the front, and these storms produced some strong winds. In the wake of the frontal passage, a moist flow kicked off some mountain snows.",270
937995,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/08/2021,1000,Avalanche, , ,1,0,0,0,UT,MST-7, ,155523,Z,8,SLC,0,0,Park/Forest Service, , , , , , , , ,01/08/2021,1000, , , , ,"A 31-year-old male snowboarder was killed in an avalanche in Dutch Draw. Weather was generally fair the day of the avalanche, with light winds and temperatures in the mid 20s. However in the week leading up to the avalanche, there were two storms, one bringing 1-4 inches of snow, and the second bringing 8-10 inches of snow with strong winds.","A 31-year-old male snowboarder was killed in an avalanche in Dutch Draw.",271
939999,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/22/2021,1200,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,155822,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,01/24/2021,0, , , , ,"Storm total snow reports included 23 inches at Brighton Resort, 20 inches at Alta Ski Area, 17 inches at UDOT Provo Canyon, 15 inches at Solitude Mountain Resort, 14 inches at Park City Mountain Resort, and 13 inches at UDOT Spruces Big Cottonwood Canyon.","A winter storm system brought heavy snow to the central Wasatch Mountains.",272
937996,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,01/31/2021,2100,Avalanche, , ,1,0,0,0,UT,MST-7, ,155524,Z,8,SLC,0,0,Park/Forest Service, , , , , , , , ,01/31/2021,2100, , , , ,"A 57-year-old male was killed in an avalanche on Square Top Peak along the Park City ridgeline. In the two days leading up to the avalanche, there was a storm system that brought around 14 inches of new snow, with over an inch of snow water equivalent.","A 57-year-old male was killed in avalanche on Square Top Peak along the Park City ridgeline.",273
940166,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/06/2021,1130,Avalanche, , ,4,1,0,0,UT,MST-7, ,155851,Z,8,SLC,0,0,Park/Forest Service, , , , , , , , ,02/06/2021,1130, , , , ,"The Forest Service Utah Avalanche Center reported that two groups, totaling eight people, were backcountry skiing at Wilson Glade in Millcreek Canyon, when an avalanche was triggered. The avalanche caught and buried six of the people, leading to four fatalities, while two survived, one with injuries. The avalanche occurred in terrain that was rated for High avalanche danger that day. The weather the day of the avalanche was sunny and fair. However, two storm systems the week prior to the avalanche brought roughly 20 inches of snow and winds 15-30 mph, with gusts up to 45 mph.","A backcountry avalanche at Wilson Glade in Millcreek Canyon, just outside of Salt Lake City, caught and fully buried six people, killing four within the group.",274
940149,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,02/11/2021,2100,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,155845,Z,7,SLC,0,0,Trained Spotter, , , , , , , , ,02/12/2021,1900, , , , ,"Storm total snowfall reports included 13 inches at Powder Mountain and in the Logan Mountains, and 12 inches at Snowbasin Resort. In addition, the Tony Grove SNOTEL  recorded 2 inches of snow water equivalent, or approximately 22 inches of snow, while the Ben Lomond Peak SNOTEL recorded 1.9 inches of snow water equivalent, or approximately 21 inches of snow.  The Farmington Peak SNOTEL recorded 1.7 inches of snow water equivalent, or approximately 19 inches of snow.","A winter storm system brought heavy snow to portions of Utah.",275
940150,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/11/2021,2300,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,155845,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,02/12/2021,1300, , , , ,"Heavy snow reports included 16 inches at Brighton Resort and 14 inches at Alta Ski Area. In addition, the Mill-D North and Cascade Mountain SNOTEL sensors recorded 1.3 inches of snow water equivalent, or approximately 16 inches of snow.","A winter storm system brought heavy snow to portions of Utah.",276
940151,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,02/15/2021,1000,Winter Storm, , ,0,0,0,0,UT,MST-7, ,155846,Z,8,SLC,0,0,Trained Spotter, , , , , , , , ,02/17/2021,1600, , , , ,"Storm total snowfall reports included 58 inches at Alta Ski Area, 50 inches at Snowbird, 31 inches at Big Cottonwood Spruces, 30 inches at Park City Mountain Resort, and 22 inches at SunCrest. In addition, the Town of Alta was placed under interlodge for 60 consecutive hours due to extreme avalanche conditions, beating the record setting 52 hours of interlodge set in February of 2020. State Route 210 was closed at 11 p.m. on Monday, February 15, and remained closed until the afternoon of Thursday, February 18. Both Alta Ski Area and Snowbird were closed for two straight days (Tuesday, February 16 and Wednesday, February 17). A reported 159 avalanches of Size 2 or larger were detected during the event, with 34 of those avalanches impacting state Route 210. In addition, peak wind gusts of 87 mph and 74 mph were recorded at Hidden Peak and Mount Baldy, respectively.","A winter storm system brought heavy snow to northern Utah, including historic avalanche conditions in Little Cottonwood Canyon, and even heavy snow in the Salt Lake Valley.",277
940152,SALT LAKE AND TOOELE VALLEYS (ZONE), ,02/17/2021,0,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,155846,Z,3,SLC,0,0,Trained Spotter, , , , , , , , ,02/17/2021,1200, , , , ,"Widespread heavy snow was reported across the Salt Lake Valley, including 19 inches in Cottonwood Heights, 16 inches in Olympus Cove, 14.5 inches in South Salt Lake, 14 inches in the Salt Lake City Avenues, 13.2 inches at Salt Lake City International Airport, 12 inches in Sugarhouse, 11 inches in Taylorsville, and 8 inches in West Jordan. Tooele Valley reports included 6 inches in both Tooele and Stansbury Park. Impacts included many schools closed or delayed starts, 219 crashes, COVID-19 testing and vaccine appointment canceled or delayed, and aviation impacts.  At Salt Lake City International Airport, 17 departing flights were cancelled, 71 departing flights were delayed, 19 arriving flights were canceled, and 34 arriving flights were delayed.","A winter storm system brought heavy snow to northern Utah, including historic avalanche conditions in Little Cottonwood Canyon, and even heavy snow in the Salt Lake Valley.",278
948510,SALT LAKE AND TOOELE VALLEYS (ZONE), ,03/13/2021,600,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,156072,Z,3,SLC,0,0,Trained Spotter, , , , , , , , ,03/13/2021,700, , , , ,"Storm total snowfall reports included 8 inches in Draper and 6 inches in Sandy.","A low pressure system moving across northern Arizona brought a period of accumulating  snow to portions of Utah.",279
941781,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,03/20/2021,1100,High Wind,66.00, ,0,0,0,0,UT,MST-7,MG,156073,Z,7,SLC,0,0,Mesonet, , , , , , , , ,03/20/2021,1200, , , , ,"A peak wind gust of 76 mph was recorded by the Ogden Peak sensor.","A strong cold front brought high winds to the mountains of northern Utah.",280
941802,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,03/29/2021,1000,High Wind,67.00, ,0,0,0,0,UT,MST-7,MG,156076,Z,7,SLC,0,0,Mesonet, , , , , , , , ,03/29/2021,1300, , , , ,"A peak wind gust of 77 mph was recorded by the Peter Sinks Rim sensor. Other peak wind gusts recorded included 73 mph by the Logan Peak sensor, 65 mph by the Ogden Peak sensor, 61 mph by the Snowbasin - Straw Top sensor, and 60 mph by the Peter Sinks sensor.","A strong cold front brought high winds as it moved through Utah.",281
941803,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,03/29/2021,1000,High Wind,66.00, ,0,0,0,0,UT,MST-7,MG,156076,Z,8,SLC,0,0,Mesonet, , , , , , , , ,03/29/2021,1400, , , , ,"A peak wind gust of 76 mph was recorded by the Central Wasatch Peaks sensor.","A strong cold front brought high winds as it moved through Utah.",282
941801,GREAT SALT LAKE DESERT AND MOUNTAINS (ZONE), ,03/29/2021,1500,High Wind,57.00, ,0,0,0,0,UT,MST-7,EG,156076,Z,5,SLC,0,0,Mesonet, , , , , , , , ,03/29/2021,1900, , , , ,"A peak wind gust of 66 mph was recorded by the State Route 30 at Curlew sensor. Other peak wind gusts recorded included 61 mph by the Rosebud sensor, and 55 mph by the Interstate 80 at Milepost 29 sensor.","A strong cold front brought high winds as it moved through Utah.",283
962616,SALT LAKE CO.,NASH,05/07/2021,1725,Thunderstorm Wind,53.00, ,0,0,0,0,UT,MST-7,MG,159165,C,35,SLC,0,0,Mesonet, , , ,1,ESE,1,ESE,NASH,05/07/2021,1725,40.46,-111.9,40.46,-111.9,"The Flight Park South sensor recorded a peak wind gust of 61 mph.","Isolated dry microburst winds were measured in northern Utah.",284
962617,SALT LAKE CO.,HERRIMAN,05/16/2021,1220,Hail,1.00, ,0,0,0,0,UT,MST-7, ,159166,C,35,SLC,0,0,Public, , , ,0,N,0,N,HERRIMAN,05/16/2021,1220,40.52,-112.03,40.52,-112.03,"One-inch diameter hail fell in Herriman.","Scattered severe thunderstorms brought strong winds, wind damage, and hail to northern Utah.",285
962627,SALT LAKE CO.,NASH,05/19/2021,1625,Thunderstorm Wind,51.00, ,0,0,0,0,UT,MST-7,MG,159166,C,35,SLC,0,0,Mesonet, , , ,1,ESE,1,ESE,NASH,05/19/2021,1625,40.46,-111.9,40.46,-111.9,"The Flight Park South sensor recorded a peak wind gust of 61 mph.","Scattered severe thunderstorms brought strong winds, wind damage, and hail to northern Utah.",286
962624,SALT LAKE CO.,WELBY,05/19/2021,1636,Thunderstorm Wind,50.00, ,0,0,0,0,UT,MST-7,EG,159166,C,35,SLC,0,0,Public, , , ,2,S,2,S,WELBY,05/19/2021,1636,40.55,-112,40.55,-112,"Small trees were snapped in half in the Salt Lake Valley.","Scattered severe thunderstorms brought strong winds, wind damage, and hail to northern Utah.",287
974267,SALT LAKE CO.,REDWOOD,07/22/2021,1815,Hail,0.75, ,0,0,0,0,UT,MST-7, ,161245,C,35,SLC,0,0,Broadcast Media, , , ,1,WNW,1,WNW,REDWOOD,07/22/2021,1815,40.73,-111.95,40.73,-111.95,"Hail up to 0.75 inches in diameter was reported.","An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",288
974266,SALT LAKE CO.,BUTLERVILLE,07/22/2021,1815,Thunderstorm Wind,56.00, ,0,0,12000,0,UT,MST-7,EG,161245,C,35,SLC,0,0,Public, , , ,1,E,1,E,BUTLERVILLE,07/22/2021,1815,40.62,-111.81,40.62,-111.81,"A large tree was uprooted and crashed into a home in Butlerville, placing a hole in the roof. Damage to an awning was also noted. The time of the event was estimated from radar.","An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",289
974272,SALT LAKE CO.,HERRIMAN,07/22/2021,1830,Thunderstorm Wind,52.00, ,0,0,0,0,UT,MST-7,EG,161245,C,35,SLC,0,0,NWS Employee, , , ,1,N,1,N,HERRIMAN,07/22/2021,1830,40.53,-112.03,40.53,-112.03,"An automated weather station recorded a 60 mph wind gust in Daybreak.  Additionally,  storm drains were overwhelmed by heavy rainfall.","An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",290
974268,SALT LAKE CO.,MURRAY,07/22/2021,1830,Thunderstorm Wind,56.00, ,0,0,250000,0,UT,MST-7,EG,161245,C,35,SLC,0,0,Public, , , ,1,W,1,W,MURRAY,07/22/2021,1830,40.67,-111.89,40.67,-111.89,"Power lines were snapped in Murray, with multiple large trees uprooted throughout town.  Carport and car damage occurred, as did damage to business signs and rooftops.","An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",291
974274,SALT LAKE CO.,MIDVALE,07/22/2021,1830,Thunderstorm Wind,61.00, ,0,0,75000,0,UT,MST-7,EG,161245,C,35,SLC,0,0,Public, , , ,1,N,1,N,MIDVALE,07/22/2021,1830,40.61,-111.9,40.61,-111.9,"Multiple trees fell on homes in the Midvale area.  Additionally, power outages occurred.","An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",292
974284,SALT LAKE CO.,FT DOUGLAS,07/22/2021,1915,Heavy Rain, , ,0,0,0,0,UT,MST-7, ,161245,C,35,SLC,0,0,Public, , , ,2,W,2,W,FT DOUGLAS,07/22/2021,2015,40.78,-111.87,40.78,-111.87,"In Salt Lake City, flooding with water in excess of a depth of 6 inches, occurred at the intersection of 100 S and 300 E. Flooding also occurred in common areas of a complex at 300 S and 300 W.","An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",293
974275,SALT LAKE CO.,BENNION,07/22/2021,1930,Thunderstorm Wind,52.00, ,0,0,50000,0,UT,MST-7,EG,161245,C,35,SLC,0,0,Public, , , ,2,E,2,E,BENNION,07/22/2021,1930,40.63,-111.9,40.63,-111.9,"Downed trees damaged homes, roofing, and a shed.","An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state.",294
